sku_id,week_start,weekly_units,units_sold_lag_1,units_sold_lag_7,units_sold_rolling_mean_7,avg_unit_price,holidays_in_week,promo_events_in_week,promotion,revenue_scaled,week_of_year,month,season,is_holiday,promo_event,day_of_week,holiday,promotion_event,month_sin,month_cos,week_sin,week_cos,day_sin,day_cos,days_to_next_holiday,days_to_next_promo,category,subcategory,product_age_days,is_loss_leader,unit_cost,list_price,margin_pct
NB-DÉC-091,2025-02-02,107,116.0,111.0,17.6734693877551,-0.9116545020789418,1,1,1.0,-0.39397703489901686,4,1,Winter,0,,Monday,No Holiday,No Promotion,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0.0,1.0,5,57,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-02-09,102,107.0,107.0,13.755102040816327,-0.9007262452724122,1,1,0.0,-0.4737989930212934,5,2,Winter,0,,Monday,No Holiday,No Promotion,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,0.0,1.0,5,50,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-02-16,90,90.0,102.0,13.673469387755103,-0.9007262452724122,1,1,0.0,-0.490220585803694,6,2,Winter,0,,Monday,No Holiday,No Promotion,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0.0,1.0,5,43,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-02-23,147,111.0,90.0,15.73469387755102,-0.9082916849156523,1,1,0.0,-0.399901825500491,7,2,Winter,0,,Monday,No Holiday,No Promotion,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0.0,1.0,5,36,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-03-02,104,141.0,147.0,19.346938775510207,-0.9007262452724122,1,1,0.0,-0.45737740023889284,8,2,Winter,0,,Monday,No Holiday,No Promotion,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0.0,1.0,5,29,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-03-09,96,100.0,104.0,14.551020408163266,-0.9007262452724122,1,1,0.0,-0.4491666038476927,9,3,Summer,0,,Monday,No Holiday,No Promotion,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,0.0,1.0,5,22,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-03-16,101,101.0,96.0,13.857142857142858,-0.9007262452724122,1,1,0.0,-0.41632341828289154,10,3,Summer,0,,Monday,No Holiday,No Promotion,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0.0,1.0,5,15,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-03-23,102,101.0,101.0,15.020408163265305,-0.9007262452724122,1,1,0.0,-0.43274501106529206,11,3,Summer,0,,Monday,No Holiday,No Promotion,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0.0,1.0,5,8,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-03-30,119,113.0,102.0,16.04081632653061,-0.9093330238943301,1,1,0.0,-0.45737740023889284,12,3,Summer,0,Holi Spring Festival,Monday,No Holiday,No Promotion,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0.0,1.0,1,1,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-04-06,98,103.0,119.0,15.346938775510205,-0.9007262452724122,1,1,0.0,-0.38348023271809045,13,3,Summer,0,,Monday,No Holiday,No Promotion,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,0.0,1.0,5,137,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-04-13,122,112.0,98.0,15.16326530612245,-0.9007262452724122,1,1,0.0,-0.41632341828289154,14,4,Summer,0,,Monday,No Holiday,No Promotion,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0.0,1.0,5,130,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-04-20,115,120.0,122.0,16.79591836734694,-0.9007262452724122,1,1,0.0,-0.43274501106529206,15,4,Summer,0,,Monday,No Holiday,No Promotion,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0.0,1.0,5,123,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-04-27,172,171.0,115.0,20.20408163265306,-0.9216945724139386,1,1,0.0,-0.4737989930212934,16,4,Summer,0,,Monday,No Holiday,No Promotion,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0.0,1.0,5,116,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-05-04,81,89.0,172.0,18.3265306122449,-0.9007262452724122,1,1,0.0,-0.4737989930212934,17,4,Summer,0,,Monday,No Holiday,No Promotion,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0.0,1.0,5,109,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-05-11,101,92.0,81.0,12.714285714285714,-0.9007262452724122,1,1,0.0,-0.4655881966300932,18,5,Summer,0,,Monday,No Holiday,No Promotion,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0.0,1.0,5,102,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-05-18,109,115.0,101.0,15.918367346938776,-0.9007262452724122,1,1,0.0,-0.4245342146740918,19,5,Summer,0,,Monday,No Holiday,No Promotion,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0.0,1.0,5,95,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-05-25,105,101.0,109.0,14.510204081632653,-0.9007262452724122,1,1,0.0,-0.4737989930212934,20,5,Summer,0,,Monday,No Holiday,No Promotion,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0.0,1.0,5,88,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-06-01,92,91.0,105.0,14.020408163265305,-0.9007262452724122,1,1,0.0,-0.5066421785860945,21,5,Summer,0,,Monday,No Holiday,No Promotion,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0.0,1.0,5,81,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-06-08,128,129.0,92.0,16.591836734693878,-0.9055545537687462,1,1,0.0,-0.4655881966300932,22,6,Monsoon,0,,Monday,No Holiday,No Promotion,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0.0,1.0,5,74,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-06-15,123,120.0,128.0,17.95918367346939,-0.9007262452724122,1,1,0.0,-0.43274501106529206,23,6,Monsoon,0,,Monday,No Holiday,No Promotion,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0.0,1.0,5,67,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-06-22,88,85.0,123.0,13.428571428571429,-0.9007262452724122,1,1,0.0,-0.4984313821948943,24,6,Monsoon,0,,Monday,No Holiday,No Promotion,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0.0,1.0,5,60,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-06-29,102,104.0,88.0,14.244897959183675,-0.9007262452724122,1,1,0.0,-0.45737740023889284,25,6,Monsoon,0,,Monday,No Holiday,No Promotion,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0.0,1.0,5,53,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-07-06,112,106.0,102.0,14.755102040816327,-0.9007262452724122,1,1,0.0,-0.4984313821948943,26,6,Monsoon,0,,Monday,No Holiday,No Promotion,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0.0,1.0,5,46,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-07-13,126,126.0,112.0,17.79591836734694,-0.9075672751913546,1,1,0.0,-0.4737989930212934,27,7,Monsoon,0,,Monday,No Holiday,No Promotion,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0.0,1.0,5,39,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-07-20,110,126.0,126.0,17.3265306122449,-0.9007262452724122,1,1,0.0,-0.38348023271809045,28,7,Monsoon,0,,Monday,No Holiday,No Promotion,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0.0,1.0,5,32,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-07-27,87,83.0,110.0,13.224489795918368,-0.9007262452724122,1,1,0.0,-0.490220585803694,29,7,Monsoon,0,,Monday,No Holiday,No Promotion,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0.0,1.0,5,25,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-08-03,98,100.0,87.0,14.122448979591837,-0.9106479779177901,1,1,1.0,-0.43457057167746427,30,7,Monsoon,0,,Monday,No Holiday,No Promotion,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0.0,1.0,5,18,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-08-10,96,103.0,98.0,13.693877551020408,-0.9007262452724122,1,1,0.0,-0.4655881966300932,31,8,Monsoon,0,,Monday,No Holiday,No Promotion,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,0.0,1.0,5,11,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-08-17,119,118.0,96.0,15.612244897959185,-0.9087379029994367,1,1,0.0,-0.4081126218916913,32,8,Monsoon,0,Independence Day Super Sale,Monday,No Holiday,No Promotion,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0.0,1.0,4,4,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-08-24,104,99.0,119.0,15.612244897959183,-0.9058436965490445,1,1,0.0,-0.4409558074564923,33,8,Monsoon,0,,Monday,No Holiday,No Promotion,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0.0,1.0,5,63,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-08-31,95,92.0,104.0,14.469387755102042,-0.9007262452724122,1,1,0.0,-0.41632341828289154,34,8,Monsoon,0,,Monday,No Holiday,No Promotion,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0.0,1.0,5,56,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-09-07,90,93.0,95.0,13.244897959183675,-0.9007262452724122,1,1,0.0,-0.4245342146740918,35,9,Monsoon,0,,Monday,No Holiday,No Promotion,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,0.0,1.0,5,49,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-09-14,112,104.0,90.0,13.551020408163266,-0.9007262452724122,1,1,0.0,-0.4245342146740918,36,9,Monsoon,0,,Monday,No Holiday,No Promotion,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0.0,1.0,5,42,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-09-21,140,123.0,112.0,16.75510204081633,-0.9152835790438741,1,1,0.0,-0.490220585803694,37,9,Monsoon,0,,Monday,No Holiday,No Promotion,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0.0,1.0,5,35,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-09-28,111,142.0,140.0,19.244897959183675,-0.9120935283694346,1,1,0.0,-0.4409558074564923,38,9,Monsoon,0,,Monday,No Holiday,No Promotion,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0.0,1.0,5,28,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-10-05,165,140.0,111.0,20.081632653061227,-0.9057153884187256,1,1,1.0,-0.3512827669718734,39,9,Monsoon,0,,Monday,No Holiday,No Promotion,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.0,1.0,5,21,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-10-12,182,185.0,165.0,23.979591836734695,-0.9007262452724122,1,1,0.0,-0.4737989930212934,40,10,Festive,0,,Monday,No Holiday,No Promotion,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0.0,1.0,5,14,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-10-19,151,159.0,182.0,24.612244897959183,-0.9007262452724122,1,1,0.0,-0.399901825500491,41,10,Festive,0,,Monday,No Holiday,No Promotion,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0.0,1.0,5,7,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-10-26,307,267.0,151.0,35.59183673469388,-0.941845813767612,1,1,1.0,-0.1968686900858676,42,10,Festive,1,Diwali Festive Bonanza,Monday,No Holiday,Diwali Festive Bonanza,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,0.0,1.0,0,0,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-11-02,203,247.0,307.0,35.57142857142857,-0.9104122832376372,1,1,0.0,-0.36705863993568993,43,10,Festive,0,,Monday,No Holiday,No Promotion,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0.0,1.0,5,32,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-11-09,183,171.0,203.0,25.73469387755102,-0.9007262452724122,1,1,0.0,-0.3752694363268902,44,11,Festive,0,,Monday,No Holiday,No Promotion,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,0.0,1.0,5,25,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-11-16,240,237.0,229.0,30.875,-0.9112936048155733,1,1,1.0,-0.23495073886657822,45,11,Festive,0,,Monday,No Holiday,No Promotion,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,0.0,1.0,5,18,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-11-23,234,234.0,194.0,28.816326530612248,-0.9147458290454672,1,1,0.0,-0.3506370471532894,46,11,Festive,0,,Monday,No Holiday,No Promotion,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,0.0,1.0,5,11,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-11-30,230,231.0,234.0,31.53061224489796,-0.9199253912641648,1,1,0.0,-0.399901825500491,47,11,Festive,0,Black Friday & Cyber Week,Monday,No Holiday,No Promotion,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,0.0,1.0,4,4,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-12-07,103,120.0,230.0,24.46938775510204,-0.905510912659453,1,1,0.0,-0.5066421785860945,48,12,Winter,0,,Monday,No Holiday,No Promotion,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,0.0,1.0,5,23,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-12-14,108,103.0,103.0,15.36734693877551,-0.9007262452724122,1,1,0.0,-0.45737740023889284,49,12,Winter,0,,Monday,No Holiday,No Promotion,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,0.0,1.0,5,16,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-12-21,138,136.0,108.0,17.46938775510204,-0.9060625558949008,1,1,0.0,-0.4245342146740918,50,12,Winter,0,,Monday,No Holiday,No Promotion,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,0.0,1.0,5,9,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2025-12-28,140,155.0,138.0,22.285714285714285,-0.9216121936907784,1,1,0.0,-0.41632341828289154,51,12,Winter,0,Year End & Christmas Carnival,Monday,No Holiday,No Promotion,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,0.0,1.0,2,2,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2026-01-04,123,109.0,140.0,17.387755102040817,-0.9096407999572481,1,1,0.0,-0.43274501106529206,52,12,Winter,0,New Year Countdown Sale,Monday,No Holiday,No Promotion,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,0.0,1.0,2,2,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2026-01-11,123,125.0,123.0,17.46938775510204,-0.9007262452724122,1,1,0.0,-0.36705863993568993,1,1,Winter,0,,Monday,No Holiday,No Promotion,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,0.0,1.0,5,21,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2026-01-18,116,116.0,123.0,16.816326530612248,-0.9007262452724122,1,1,0.0,-0.4655881966300932,2,1,Winter,0,,Monday,No Holiday,No Promotion,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0.0,1.0,5,14,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2026-01-25,143,118.0,116.0,16.6734693877551,-0.9092718936513501,1,1,0.0,-0.41632341828289154,3,1,Winter,0,,Monday,No Holiday,No Promotion,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0.0,1.0,5,7,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2026-02-01,130,152.0,143.0,22.918367346938776,-0.9177349998572801,1,1,1.0,-0.34721246472784945,4,1,Winter,1,Republic Day Sale,Monday,No Holiday,Republic Day Sale,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0.0,1.0,0,0,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2026-02-08,112,112.0,130.0,15.551020408163266,-0.9007262452724122,1,1,0.0,-0.4081126218916913,5,2,Winter,0,,Monday,No Holiday,No Promotion,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,0.0,1.0,5,51,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2026-02-15,97,100.0,112.0,14.0,-0.9007262452724122,1,1,0.0,-0.4984313821948943,6,2,Winter,0,,Monday,No Holiday,No Promotion,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0.0,1.0,5,44,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2026-02-22,108,106.0,97.0,14.612244897959185,-0.9007262452724122,1,1,0.0,-0.4820097894124937,7,2,Winter,0,,Monday,No Holiday,No Promotion,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0.0,1.0,5,37,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2026-03-01,111,118.0,108.0,16.775510204081634,-0.9007262452724122,1,1,0.0,-0.45737740023889284,8,2,Winter,0,,Monday,No Holiday,No Promotion,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0.0,1.0,5,30,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2026-03-08,126,126.0,111.0,16.142857142857142,-0.9110100193300913,1,1,0.0,-0.43274501106529206,9,3,Summer,0,,Monday,No Holiday,No Promotion,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,0.0,1.0,5,23,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2026-03-15,118,112.0,126.0,17.775510204081634,-0.9062951450279503,1,1,0.0,-0.4984313821948943,10,3,Summer,0,,Monday,No Holiday,No Promotion,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0.0,1.0,5,16,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2026-03-22,100,102.0,118.0,15.346938775510205,-0.9007262452724122,1,1,0.0,-0.4409558074564923,11,3,Summer,0,,Monday,No Holiday,No Promotion,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0.0,1.0,5,9,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2026-03-29,119,122.0,100.0,16.775510204081634,-0.9085607233647032,1,1,0.0,-0.4737989930212934,12,3,Summer,0,Holi Spring Festival,Monday,No Holiday,No Promotion,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0.0,1.0,2,2,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-091,2026-04-05,36,35.0,30.0,18.07142857142857,-0.9007262452724123,0,1,0.0,-0.399901825500491,13,3,Summer,0,,Monday,No Holiday,No Promotion,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,0.0,1.0,999,999,Décor,Vases & Planters,596,0,-0.9205736377934909,-0.8853292693932117,-0.8224348477785208
NB-DÉC-092,2024-01-07,102,83.0,0.0,13.660204081632653,-0.7662472294094244,1,1,0.0,-0.42263109457902226,1,1,Winter,0,,Monday,No Holiday,No Promotion,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,0.0,1.0,5,25,Décor,Vases & Planters,409,0,-0.7913540471255529,-0.7403501187448553,-0.66308520578998
NB-DÉC-092,2024-01-14,103,99.0,102.0,14.183673469387754,-0.7572991675058428,1,1,0.0,-0.42263109457902226,2,1,Winter,0,,Monday,No Holiday,No Promotion,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0.0,1.0,5,18,Décor,Vases & Planters,409,0,-0.7913540471255529,-0.7403501187448553,-0.66308520578998
NB-DÉC-092,2024-01-21,99,104.0,103.0,14.489795918367347,-0.7572991675058428,1,1,0.0,-0.4344216494744785,3,1,Winter,0,,Monday,No Holiday,No Promotion,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0.0,1.0,5,11,Décor,Vases & Planters,409,0,-0.7913540471255529,-0.7403501187448553,-0.66308520578998
NB-DÉC-092,2024-01-28,117,117.0,99.0,15.612244897959183,-0.7730706067448324,1,1,0.0,-0.3754688749971976,4,1,Winter,0,Republic Day Sale,Monday,No Holiday,No Promotion,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0.0,1.0,4,4,Décor,Vases & Planters,409,0,-0.7913540471255529,-0.7403501187448553,-0.66308520578998
NB-DÉC-092,2024-02-04,99,107.0,117.0,16.26530612244898,-0.7723842808350115,1,1,0.0,-0.4815838690563031,5,1,Winter,0,,Monday,No Holiday,No Promotion,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,0.0,1.0,5,56,Décor,Vases & Planters,409,0,-0.7913540471255529,-0.7403501187448553,-0.66308520578998
NB-DÉC-092,2024-02-11,162,115.0,99.0,16.428571428571427,-0.7806169227559101,1,1,0.0,-0.3872594298926538,6,2,Winter,0,,Monday,No Holiday,No Promotion,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0.0,1.0,5,49,Décor,Vases & Planters,409,0,-0.7913540471255529,-0.7403501187448553,-0.66308520578998
NB-DÉC-092,2024-02-18,89,130.0,162.0,19.653061224489797,-0.7572991675058428,1,1,0.0,-0.3872594298926538,7,2,Winter,0,,Monday,No Holiday,No Promotion,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0.0,1.0,5,42,Décor,Vases & Planters,409,0,-0.7913540471255529,-0.7403501187448553,-0.66308520578998
NB-DÉC-092,2024-02-25,104,95.0,89.0,13.183673469387756,-0.7572991675058428,1,1,0.0,-0.3754688749971976,8,2,Winter,0,,Monday,No Holiday,No Promotion,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0.0,1.0,5,35,Décor,Vases & Planters,409,0,-0.7913540471255529,-0.7403501187448553,-0.66308520578998
NB-DÉC-092,2024-03-03,105,111.0,104.0,15.448979591836734,-0.7572991675058428,1,1,0.0,-0.42263109457902226,9,2,Winter,0,,Monday,No Holiday,No Promotion,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,0.0,1.0,5,28,Décor,Vases & Planters,409,0,-0.7913540471255529,-0.7403501187448553,-0.66308520578998
NB-DÉC-092,2024-03-10,107,106.0,105.0,15.326530612244898,-0.7572991675058428,1,1,0.0,-0.34009721031082907,10,3,Summer,0,,Monday,No Holiday,No Promotion,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0.0,1.0,5,21,Décor,Vases & Planters,409,0,-0.7913540471255529,-0.7403501187448553,-0.66308520578998
NB-DÉC-092,2024-03-17,94,105.0,107.0,14.469387755102042,-0.7572991675058428,1,1,0.0,-0.3754688749971976,11,3,Summer,0,,Monday,No Holiday,No Promotion,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0.0,1.0,5,14,Décor,Vases & Planters,409,0,-0.7913540471255529,-0.7403501187448553,-0.66308520578998
NB-DÉC-092,2024-03-24,95,92.0,94.0,12.857142857142858,-0.7572991675058428,1,1,0.0,-0.469793314160847,12,3,Summer,0,,Monday,No Holiday,No Promotion,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0.0,1.0,5,7,Décor,Vases & Planters,409,0,-0.7913540471255529,-0.7403501187448553,-0.66308520578998
